V_B2_A,V_B2_B,V_B2_C,V_B3_A,V_B3_B,V_B3_C,V_B4_A,V_B4_B,V_B4_C,V_B5_A,V_B5_B,V_B5_C,I_B2_A,I_B2_B,I_B2_C,I_B3_A,I_B3_B,I_B3_C,I_B4_A,I_B4_B,I_B4_C,I_B5_A,I_B5_B,I_B5_C,class_label,class_name
10800.5936763016,10800.5936763018,10800.5936763022,10782.2642879859,10782.264287986,10782.264287987,10780.2496552748,10780.2496552741,10780.2496552726,10811.4052146223,10811.4052146204,10811.4052146193,88.3272263945121,88.3272263944787,88.3272263945022,117.622995710897,117.622995710801,117.622995710861,147.041350458096,147.041350458091,147.041350458068,97.3533173536006,97.3533173536346,97.3533173536081,0,Healthy
10806.4746122919,10806.4746122913,10806.4746122961,10788.6620029147,10788.6620029163,10788.6620029181,10786.7034919784,10786.7034919773,10786.7034919804,10816.9569009035,10816.9569009017,10816.9569009036,85.8337889440112,85.8337889439218,85.8337889439776,114.308137767232,114.308137767159,114.308137767234,142.898185596015,142.898185595991,142.898185595995,94.6021476936153,94.6021476935857,94.6021476935991,0,Healthy
10799.0995872482,10799.0995872492,10799.0995872504,10780.6391388001,10780.6391388052,10780.6391388042,10778.6102741138,10778.6102741155,10778.6102741155,10809.9947623434,10809.9947623461,10809.9947623493,88.9596547541593,88.9596547541842,88.9596547541795,118.463714370823,118.463714370839,118.46371437093,148.092138282617,148.092138282659,148.092138282681,98.0511449469338,98.0511449469098,98.0511449469717,0,Healthy
10784.0297286225,10784.0297286194,10784.0297286299,10764.2525433619,10764.2525433573,10764.25254337,10762.0807162789,10762.0807162786,10762.0807162871,10795.7682266781,10795.7682266796,10795.7682266834,95.3150879584377,95.3150879582891,95.3150879583559,126.911129306357,126.911129306112,126.911129306214,158.650136143545,158.650136143347,158.650136143522,105.064442123685,105.064442123629,105.064442123725,0,Healthy
10789.0668338678,10789.0668338627,10789.0668338645,10769.7287254389,10769.7287254368,10769.7287254396,10767.6045655746,10767.6045655744,10767.6045655758,10800.5235055059,10800.5235055031,10800.5235055036,93.19550362429,93.1955036243088,93.1955036242283,124.094092361706,124.094092361651,124.094092361606,155.129296233148,155.129296233112,155.129296233089,102.725323328426,102.725323328404,102.725323328393,0,Healthy
10790.7621707135,10790.7621707138,10790.762170717,10771.5720769075,10771.5720769083,10771.5720769116,10769.4639869401,10769.4639869408,10769.4639869404,10802.1239756412,10802.1239756411,10802.1239756453,92.4810534613474,92.4810534612602,92.4810534613303,123.14449731246,123.144497312375,123.14449731247,153.942448899637,153.942448899646,153.942448899642,101.936904308193,101.936904308124,101.936904308166,0,Healthy
10783.6499180839,10783.6499180807,10783.6499180809,10763.8396674903,10763.8396674871,10763.8396674879,10761.6642509451,10761.6642509457,10761.6642509461,10795.4096642769,10795.4096642767,10795.4096642775,95.4747191136588,95.474719113669,95.4747191135909,127.12327765695,127.12327765695,127.123277656904,158.915285897256,158.915285897273,158.915285897279,105.240612330017,105.240612330026,105.240612329998,0,Healthy
10784.604319963,10784.6043199633,10784.6043199623,10764.8771683824,10764.8771683824,10764.8771683809,10762.7107728277,10762.7107728294,10762.7107728283,10796.31067242,10796.3106724209,10796.3106724175,95.0735413120532,95.0735413120592,95.073541312053,126.590113432777,126.590113432791,126.590113432778,158.24891993678,158.248919936783,158.248919936783,104.797870754335,104.797870754358,104.797870754334,0,Healthy
10784.4096877073,10784.4096877054,10784.4096877057,10764.6655866225,10764.6655866213,10764.6655866248,10762.4973510703,10762.4973510688,10762.4973510734,10796.1269289825,10796.1269289844,10796.1269289833,95.1553676463017,95.1553676462724,95.1553676462683,126.698861112388,126.698861112306,126.698861112366,158.384836411927,158.384836411835,158.384836411917,104.888174272844,104.888174272856,104.888174272879,0,Healthy
10784.0382919635,10784.0382919592,10784.0382919664,10764.2618522747,10764.2618522683,10764.2618522751,10762.0901061305,10762.0901061269,10762.0901061325,10795.7763109423,10795.7763109396,10795.7763109376,95.3114885609183,95.3114885608333,95.3114885608535,126.906345718597,126.906345718534,126.906345718482,158.644157462121,158.644157461957,158.644157461994,105.06046980646,105.060469806494,105.060469806457,0,Healthy
10790.1609448089,10790.1609448142,10790.1609448158,10770.9183462677,10770.918346271,10770.9183462712,10768.804555818,10768.8045558213,10768.8045558236,10801.5563935161,10801.5563935213,10801.5563935164,92.734483936204,92.7344839361683,92.7344839362676,123.481341729247,123.481341729214,123.481341729282,154.363452883121,154.363452883015,154.363452883172,102.216571373504,102.216571373562,102.216571373577,0,Healthy
10787.6644355269,10787.6644355278,10787.6644355308,10768.2039774991,10768.2039774993,10768.2039775022,10766.066534598,10766.0665345983,10766.0665346018,10799.1995770633,10799.1995770631,10799.1995770645,93.786098408189,93.7860984081332,93.7860984081412,124.879047352968,124.879047352916,124.879047352926,156.11036610343,156.110366103421,156.110366103435,103.377075244915,103.377075244894,103.377075244882,0,Healthy
10789.7939276429,10789.7939276452,10789.7939276454,10770.5192850179,10770.5192850219,10770.5192850221,10768.4020155492,10768.4020155515,10768.4020155524,10801.2099137494,10801.2099137467,10801.2099137473,92.8891568982015,92.8891568982162,92.889156898252,123.686921959554,123.686921959537,123.686921959624,154.620396490066,154.620396490034,154.620396490137,102.387257897238,102.387257897184,102.387257897161,0,Healthy
10766.2911110782,10766.2911110828,10766.2911110819,10744.9758960154,10744.9758960192,10744.9758960174,10742.6371346184,10742.6371346226,10742.6371346176,10779.0216257953,10779.0216258019,10779.0216257997,102.742194025246,102.742194025256,102.742194025297,136.780244541023,136.780244541039,136.780244541064,170.984674464742,170.984674464882,170.98467446485,113.261856826008,113.261856825996,113.261856826097,0,Healthy
10768.5674931833,10768.5674931805,10768.5674931873,10747.4489425393,10747.4489425345,10747.4489425413,10745.1315233688,10745.1315233635,10745.131523373,10781.1707446053,10781.1707446072,10781.1707446144,101.792291471591,101.792291471529,101.792291471542,135.518181481771,135.5181814817,135.518181481683,169.407355308577,169.407355308338,169.407355308384,112.213342578096,112.213342577943,112.213342578088,0,Healthy
10771.3414610698,10771.3414610746,10771.3414610665,10750.4628438965,10750.4628439011,10750.4628438961,10748.1714638666,10748.1714638664,10748.171463863,10783.7896144108,10783.7896144173,10783.789614411,100.633482029086,100.633482029232,100.633482029193,133.978494374007,133.978494374109,133.978494374125,167.48305432773,167.48305432788,167.483054327787,110.934270867998,110.934270868093,110.934270868175,0,Healthy
10773.8760653897,10773.8760653887,10773.876065387,10753.2169486979,10753.2169486971,10753.2169486972,10750.9493915398,10750.9493915372,10750.9493915362,10786.1824880144,10786.1824880166,10786.1824880172,99.573440346364,99.5734403464145,99.5734403463663,132.569975134272,132.569975134301,132.569975134287,165.722678395445,165.722678395567,165.722678395482,109.764252244414,109.764252244378,109.76425224447,0,Healthy
10771.5303319933,10771.5303319906,10771.5303319929,10750.6680623988,10750.6680623963,10750.6680623931,10748.3784565654,10748.3784565619,10748.3784565591,10783.9679245096,10783.9679245103,10783.9679245119,100.554531370536,100.554531370514,100.554531370515,133.873591591827,133.873591591931,133.873591591815,167.351946466415,167.351946466527,167.351946466414,110.847128100265,110.847128100261,110.847128100281,0,Healthy
10771.3956574297,10771.3956574301,10771.3956574331,10750.5217310363,10750.5217310352,10750.5217310395,10748.2308600927,10748.2308600921,10748.2308600969,10783.8407803759,10783.8407803772,10783.8407803762,100.610827865526,100.610827865491,100.610827865484,133.948393519844,133.948393519802,133.948393519797,167.445434183063,167.445434183013,167.445434183006,110.909266032114,110.909266032107,110.909266032151,0,Healthy
10767.5585032464,10767.5585032479,10767.5585032475,10746.352756914,10746.3527569128,10746.3527569165,10744.0258750611,10744.0258750615,10744.0258750635,10780.2181647579,10780.218164752,10780.2181647545,102.213444767803,102.213444767801,102.213444767821,136.077741701769,136.077741701669,136.077741701698,170.106691262413,170.10669126236,170.106691262399,112.67821348877,112.678213488775,112.678213488704,0,Healthy
10768.4321691567,10768.4321691596,10768.4321691554,10747.3019216037,10747.3019216043,10747.3019216027,10744.9832330506,10744.9832330555,10744.9832330503,10781.0429863402,10781.0429863395,10781.0429863405,101.848786558679,101.848786558762,101.848786558756,135.59324354702,135.593243547037,135.593243547045,169.501167625763,169.501167625941,169.501167625939,112.275701802428,112.275701802362,112.275701802378,0,Healthy
10766.0621819513,10766.0621819503,10766.0621819524,10744.7272003951,10744.7272003935,10744.7272003969,10742.386293973,10742.3862939708,10742.3862939731,10778.8054944578,10778.8054944575,10778.8054944579,102.83767104123,102.837671041178,102.837671041185,136.907094901079,136.907094900982,136.907094901019,171.143210950203,171.143210950077,171.143210950146,113.36724704322,113.367247043237,113.367247043235,0,Healthy
10770.0010335009,10770.0010335017,10770.0010335003,10749.0064378833,10749.0064378866,10749.0064378823,10746.7024709387,10746.7024709411,10746.7024709372,10782.5241351205,10782.5241351239,10782.5241351236,101.193612737024,101.193612737035,101.193612737034,134.722737900409,134.722737900499,134.7227379005,168.413211120677,168.413211120764,168.413211120793,111.552527418937,111.552527418971,111.552527418985,0,Healthy
10756.8633152666,10756.8633152705,10756.863315272,10734.7357996352,10734.7357996403,10734.7357996448,10732.3088967867,10732.3088967915,10732.3088967948,10770.1207648177,10770.1207648178,10770.1207648146,106.666331776236,106.666331776198,106.666331776242,141.993434544972,141.993434544774,141.993434544924,177.500019676721,177.500019676616,177.500019676742,117.593656195575,117.593656195631,117.593656195577,0,Healthy
10750.8114443092,10750.811444315,10750.8114443101,10728.1643511366,10728.1643511378,10728.164351134,10725.6810784232,10725.6810784255,10725.6810784207,10764.4070252662,10764.4070252647,10764.4070252669,109.176923212577,109.176923212614,109.176923212672,145.328304427235,145.328304427334,145.32830442732,181.667817382401,181.667817382558,181.667817382535,120.365305901523,120.365305901476,120.365305901449,0,Healthy
10750.3264346449,10750.326434648,10750.3264346519,10727.637763711,10727.6377637128,10727.637763719,10725.1499804467,10725.1499804471,10725.1499804525,10763.949110113,10763.9491101118,10763.9491101115,109.377845532946,109.377845532835,109.377845532954,145.595179013817,145.595179013611,145.595179013819,182.001345429248,182.00134542911,182.001345429287,120.587128944073,120.587128944087,120.587128944095,0,Healthy
10752.3614644731,10752.3614644686,10752.3614644668,10729.8473095947,10729.8473095915,10729.8473095864,10727.3784589393,10727.3784589391,10727.378458938,10765.8704512884,10765.8704512914,10765.8704512927,108.534524990581,108.534524990701,108.534524990581,144.475025995892,144.475025996064,144.475025995893,180.601425772487,180.601425772591,180.601425772532,119.656091147959,119.656091147933,119.656091148014,0,Healthy
10750.2225486139,10750.2225486101,10750.2225486123,10727.5249731782,10727.524973176,10727.5249731784,10725.0362239253,10725.0362239212,10725.0362239231,10763.8510274734,10763.8510274705,10763.8510274733,109.420876414261,109.420876414271,109.420876414197,145.652334388272,145.652334388295,145.652334388276,182.072775651634,182.072775651665,182.07277565156,120.63463622141,120.634636221378,120.634636221325,0,Healthy
10753.0495760659,10753.049576062,10753.0495760644,10730.5944676703,10730.594467668,10730.5944676733,10728.132022933,10728.1320229282,10728.1320229303,10766.5201185466,10766.5201185484,10766.5201185471,108.249203762269,108.24920376226,108.249203762164,144.096035189102,144.096035188956,144.096035188948,180.127777979471,180.127777979485,180.127777979308,119.341097363089,119.341097363124,119.341097363155,0,Healthy
10752.7545158526,10752.7545158553,10752.7545158559,10730.2740862204,10730.2740862231,10730.2740862247,10727.8088943865,10727.8088943883,10727.8088943867,10766.2415432928,10766.2415432892,10766.2415432924,108.371558968229,108.371558968207,108.371558968249,144.2585595538,144.258559553723,144.25855955381,180.3308946062,180.330894606248,180.330894606229,119.476176844233,119.476176844168,119.476176844188,0,Healthy
10753.7250685436,10753.7250685394,10753.725068539,10731.3279418949,10731.3279418909,10731.3279418911,10728.8717876437,10728.871787634,10728.8717876362,10767.1578705427,10767.1578705431,10767.157870543,107.969033084714,107.96903308472,107.96903308465,143.723881575193,143.723881575203,143.723881575129,179.662674467964,179.662674468002,179.662674467758,119.031792171732,119.031792171727,119.031792171769,0,Healthy
10757.8225821686,10757.8225821659,10757.8225821585,10735.7775560056,10735.7775559998,10735.7775559957,10733.3596032059,10733.3596032025,10733.3596031984,10771.0264268143,10771.0264268135,10771.0264268075,106.267784599756,106.267784599918,106.267784599785,141.464005044458,141.464005044584,141.464005044376,176.838353930739,176.838353930908,176.838353930713,117.153684514862,117.153684515003,117.15368451491,0,Healthy
10756.9825318071,10756.9825318062,10756.9825318076,10734.865265892,10734.8652658947,10734.8652658937,10732.439475124,10732.4394751244,10732.4394751264,10770.2333195254,10770.2333195253,10770.2333195226,106.616809763032,106.61680976301,106.616809763024,141.927650033567,141.927650033577,141.927650033595,177.417804151846,177.417804151807,177.417804151834,117.538986662442,117.538986662485,117.53898666246,0,Healthy
5871.54489476399,10873.8708746445,6653.34913272096,5918.38845398455,10862.0876691033,7596.80136606422,5917.67836995798,10860.7844306548,7595.88988734977,9200.65392681636,10880.5756233876,9496.80782996005,7705.30746302014,53.1910203050218,60.03129599883,20.9453322986296,71.2524706711971,73.2210615081719,26.1869927205174,89.0760235186495,91.5410387793329,50.4787291252957,58.9917604241459,60.5230205079192,1,SLG-B2
5871.54489476084,10873.8708746394,6653.34913271733,5918.38845398081,10862.0876690974,7596.80136605954,5917.67836995421,10860.7844306484,7595.88988734612,9200.65392681091,10880.5756233814,9496.80782995511,7705.3074630127,53.1910203049897,60.0312959987981,20.9453322986155,71.2524706711584,73.2210615081302,26.1869927204997,89.0760235186035,91.5410387792822,50.4787291252702,58.9917604241161,60.5230205078906,1,SLG-B2
5871.54489475861,10873.870874633,6653.34913271354,5918.38845397872,10862.0876690917,7596.80136605502,5917.6783699527,10860.7844306425,7595.88988734216,9200.65392680664,10880.5756233758,9496.80782995139,7705.30746301177,53.191020304956,60.0312959987652,20.945332298625,71.2524706711217,73.2210615080883,26.1869927204901,89.0760235185588,91.5410387792317,50.4787291252476,58.9917604240777,60.5230205078507,1,SLG-B2
5861.54971393925,10846.3161366675,6633.35350969208,5911.2952397549,10832.0435296406,7572.18941651696,5910.43633719554,10830.4696367293,7571.08916869511,9187.09116156146,10854.5661740768,9471.19682956462,7696.71020486676,64.4787798122416,72.675742067376,25.3895462106145,86.308204401933,88.635600079172,31.7429045301282,107.89433309473,110.809675904894,61.1756469493263,71.5031677796177,73.2872925057996,1,SLG-B2
5861.54971393503,10846.3161366614,6633.35350968952,5911.29523975199,10832.0435296347,7572.18941651226,5910.43633719217,10830.4696367241,7571.08916869145,9187.09116155659,10854.5661740707,9471.19682956001,7696.7102048587,64.478779812201,72.6757420673381,25.3895462105934,86.3082044018898,88.635600079123,31.7429045300874,107.894333094675,110.809675904841,61.175646949288,71.5031677795791,73.2872925057602,1,SLG-B2
5861.54971393309,10846.3161366549,6633.35350968487,5911.29523974855,10832.0435296289,7572.18941650854,5910.43633718913,10830.4696367169,7571.08916868695,9187.091161553,10854.5661740644,9471.19682955557,7696.7102048583,64.4787798121695,72.6757420672956,25.3895462105808,86.3082044018396,88.6356000790694,31.7429045300693,107.89433309461,110.809675904781,61.1756469492532,71.5031677795414,73.2872925057107,1,SLG-B2
5851.40142653081,10818.5507197727,6613.28376934635,5904.02264740593,10801.80386375,7547.51865855167,5903.01544866088,10799.9611135687,7546.23106728841,9173.33556349611,10828.3567037045,9445.53649845204,7688.09417005099,75.7255923084841,85.241758621347,29.8182331087501,101.286820902646,103.951530773858,37.2792489098742,126.615017942671,129.954128368489,71.8295128631225,83.9667932395771,85.97825118898,1,SLG-B2
5851.40142652625,10818.5507197657,6613.28376934347,5904.02264740205,10801.8038637437,7547.51865854641,5903.01544865696,10799.9611135623,7546.23106728398,9173.33556349125,10828.3567036987,9445.53649844697,7688.09417004238,75.7255923084382,85.2417586212977,29.8182331087087,101.286820902586,103.951530773797,37.279248909855,126.615017942597,129.954128368412,71.8295128630816,83.9667932395296,85.9782511889353,1,SLG-B2
